9 70
9 71
9 72
9 73
9 74
9 75
9 76
9 77
9 78
9 79
9 80
9 81
9 82
9 83
9 84
9 85
9 86
9 87
9 88
9 89
9 90
9 91
9 92
9 93
9 94
9 95
9 96
9 97
9 98
9 99
10 0
10 1
10 2
10 3
10 4
10 5
10 6
10 7
10 11
10 12
10 13
10 15
10 16
10 17
10 20
10 21
10 22
10 23
10 24
10 25
10 26
10 27
10 28
10 29
10 30
10 31
10 32
10 33
10 34
10 35
10 36
10 37
10 38
10 39
10 40
10 41
10 42
10 43
10 44
10 45
10 46
10 47
10 48
10 49
10 50
10 51
10 52
10 53
10 54
10 55
10 56
10 57
10 58
10 59
10 60
10 61
10 62
10 63
10 64
10 65
10 66
10 67
10 68
10 69
10 70
10 71
10 72
10 73
10 74
10 75
10 76
10 77
10 78
10 79
10 80
10 81
10 82
10 83
10 84
10 85
10 86
10 87
10 88
10 89
10 90
10 91
10 92
10 93
10 94
10 95
10 96
10 97
10 98
10 99
11 8
11 9
11 10
11 14
11 15
11 18
11 19
11 21
11 31
11 34
11 63
11 69
11 81
11 97
12 0
12 1
12 2
12 3
12 4
12 5
12 6
12 7
12 8
12 9
12 10
12 14
12 15
12 18
12 19
12 20
12 21
12 24
12 25
12 26
12 27
12 28
12 30
12 31
12 32
12 33
12 34
12 36
12 40
12 41
12 42
12 44
12 45
12 46
12 47
12 48
12 49
12 50
12 51
12 55
12 56
12 57
12 58
12 60
12 61
12 63
12 65
12 66
12 68
12 69
12 73
12 74
12 75
12 79
12 80
12 81
12 83
12 85
12 86
12 87
12 88
12 91
12 92
12 93
12 94
12 96
12 97
12 98
12 99
13 9
13 10
13 14
13 18
13 19
14 0
14 1
14 2
14 3
14 4
14 5
14 6
14 7
14 11
14 12
14 13
14 15
14 16
14 17
14 20
14 21
14 22
14 23
14 24
14 25
14 26
14 27
14 28
14 29
14 30
14 31
14 32
14 33
14 34
14 35
14 36
14 37
14 38
14 39
14 40
14 41
14 42
14 43
14 44
14 45
14 46
14 47
14 48
14 49
14 50
14 51
14 52
14 53
14 54
14 55
14 56
14 57
14 58
14 59
14 60
14 61
14 62
14 63
14 64
14 65
14 66
14 67
14 68
14 69
14 70
14 71
14 72
14 73
14 74
14 75
14 76
14 77
14 78
14 79
14 80
14 81
14 82
14 83
14 84
14 85
14 86
14 87
14 88
14 89
14 90
14 91
14 92
14 93
14 94
14 95
14 96
14 97
14 98
14 99
15 13
15 16
15 17
15 23
15 29
16 8
16 9
16 10
16 14
16 15
16 18
16 19
17 8
17 9
17 10
17 14
17 15
17 18
17 19
18 0
18 1
18 2
18 3
18 4
18 5
18 6
18 7
18 11
18 12
18 13
18 15
18 16
18 17
18 20
18 21
18 22
18 23
18 24
18 25
18 26
18 27
18 28
18 29
18 30
18 31
18 32
18 33
18 34
18 35
18 36
18 37
18 38
18 39
18 40
18 41
18 42
18 43
18 44
18 45
18 46
18 47
18 48
18 49
18 50
18 51
18 52
18 53
18 54
18 55
18 56
18 57
18 58
18 59
18 60
18 61
18 62
18 63
18 64
18 65
18 66
18 67
18 68
18 69
18 70
18 71
18 72
18 73
18 74
18 75
18 76
18 77
18 78
18 79
18 80
18 81
18 82
18 83
18 84
18 85
18 86
18 87
18 88
18 89
18 90
18 91
18 92
18 93
18 94
18 95
18 96
18 97
18 98
18 99
19 0
19 1
19 2
19 3
19 4
19 5
19 6
19 7
19 8
19 11
19 12
19 13
19 15
19 16
19 17
19 20
19 21
19 22
19 23
19 24
19 25
19 26
19 27
19 28
19 29
19 30
19 31
19 32
19 33
19 34
19 35
19 36
19 37
19 38
19 39
19 40
19 41
19 42
19 43
19 44
19 45
19 46
19 47
19 48
19 49
19 50
19 51
19 52
19 53
19 54
19 55
19 56
19 57
19 58
19 59
19 60
19 61
19 62
19 63
19 64
19 65
19 66
19 67
19 68
19 69
19 70
19 71
19 72
19 73
19 74
19 75
19 76
19 77
19 78
19 79
19 80
19 81
19 82
19 83
19 84
19 85
19 86
19 87
19 88
19 89
19 90
19 91
19 92
19 93
19 94
19 95
19 96
19 97
19 98
19 99
22 0
22 1
22 2
22 3
22 4
22 5
22 6
22 7
22 8
22 9
22 10
22 14
22 15
22 18
22 19
22 20
22 21
22 24
22 25
22 26
22 27
22 28
22 30
22 31
22 32
22 33
22 34
22 36
22 40
22 41
22 42
22 44
22 45
22 46
22 47
22 48
22 49
22 50
22 51
22 55
22 56
22 57
22 58
22 59
22 60
22 61
22 63
22 65
22 66
22 68
22 69
22 73
22 74
22 75
22 79
22 80
22 81
22 82
22 83
22 85
22 86
22 87
22 88
22 91
22 92
22 93
22 94
22 95
22 96
22 97
22 98
22 99
23 9
23 10
23 14
23 18
23 19
29 8
29 9
29 10
29 14
29 15
29 18
29 19
35 8
35 9
35 10
35 14
35 15
35 18
35 19
35 21
35 24
35 27
35 28
35 30
35 31
35 33
35 34
35 36
35 40
35 46
35 47
35 48
35 51
35 63
35 65
35 66
35 69
35 81
35 87
35 88
35 94
35 96
35 97
37 8
37 9
37 10
37 14
37 15
37 18
37 19
37 21
37 24
37 27
37 28
37 30
37 31
37 33
37 34
37 36
37 40
37 46
37 47
37 48
37 51
37 63
37 65
37 66
37 69
37 73
37 81
37 87
37 88
37 94
37 96
37 97
38 0
38 1
38 2
38 3
38 4
38 5
38 6
38 7
38 8
38 9
38 10
38 13
38 14
38 15
38 18
38 19
38 20
38 21
38 23
38 24
38 25
38 26
38 27
38 28
38 30
38 31
38 32
38 33
38 34
38 36
38 39
38 40
38 41
38 42
38 43
38 44
38 45
38 46
38 47
38 48
38 49
38 50
38 51
38 53
38 55
38 56
38 57
38 58
38 59
38 60
38 61
38 62
38 63
38 65
38 66
38 67
38 68
38 69
38 71
38 73
38 74
38 75
38 79
38 80
38 81
38 82
38 83
38 85
38 86
38 87
38 88
38 89
38 90
38 91
38 92
38 93
38 94
38 95
38 96
38 97
38 98
38 99
39 25
39 43
39 49
39 50
39 53
39 56
39 57
39 58
39 61
39 62
39 67
39 71
39 82
39 86
39 89
39 93
39 95
39 98
43 25
43 39
43 49
43 50
43 53
43 56
43 57
43 58
43 61
43 62
43 67
43 71
43 82
43 86
43 89
43 93
43 95
43 98
52 0
52 1
52 2
52 3
52 4
52 5
52 6
52 7
52 8
52 9
52 10
52 14
52 15
52 18
52 19
52 20
52 21
52 24
52 25
52 26
52 27
52 28
52 30
52 31
52 32
52 33
52 34
52 36
52 40
52 41
52 42
52 44
52 45
52 46
52 47
52 48
52 49
52 50
52 51
52 53
52 55
52 56
52 57
52 58
52 59
52 60
52 61
52 62
52 63
52 65
52 66
52 67
52 68
52 69
52 73
52 74
52 75
52 79
52 80
52 81
52 82
52 83
52 85
52 86
52 87
52 88
52 89
52 90
52 91
52 92
52 93
52 94
52 95
52 96
52 97
52 98
52 99
53 39
53 43
53 71
53 90
54 0
54 1
54 2
54 3
54 4
54 5
54 6
54 7
54 8
54 9
54 10
54 14
54 15
54 18
54 19
54 20
54 21
54 24
54 25
54 26
54 27
54 28
54 30
54 31
54 32
54 33
54 34
54 36
54 40
54 41
54 42
54 44
54 45
54 46
54 47
54 48
54 49
54 50
54 51
54 53
54 55
54 56
54 57
54 58
54 59
54 60
54 61
54 62
54 63
54 65
54 66
54 67
54 68
54 69
54 73
54 74
54 75
54 79
54 80
54 81
54 82
54 83
54 85
54 86
54 87
54 88
54 89
54 90
54 91
54 92
54 93
54 94
54 95
54 96
54 97
54 98
54 99
62 39
62 43
62 71
62 90
64 8
64 9
64 10
64 14
64 15
64 18
64 19
64 63
64 69
64 97
67 39
67 43
67 71
67 90
70 0
70 1
70 2
70 3
70 4
70 5
70 6
70 7
70 8
70 9
70 10
70 14
70 15
70 18
70 19
70 20
70 21
70 24
70 25
70 26
70 27
70 28
70 30
70 31
70 32
70 33
70 34
70 36
70 40
70 41
70 42
70 44
70 45
70 46
70 47
70 48
70 49
70 50
70 51
70 53
70 55
70 56
70 57
70 58
70 59
70 60
70 61
70 62
70 63
70 65
70 66
70 67
70 68
70 69
70 73
70 74
70 75
70 79
70 80
70 81
70 82
70 83
70 85
70 86
70 87
70 88
70 89
70 90
70 91
70 92
70 93
70 94
70 95
70 96
70 97
70 98
70 99
71 25
71 39
71 43
71 49
71 50
71 53
71 56
71 57
71 58
71 61
71 62
71 67
71 82
71 86
71 89
71 93
71 95
71 98
72 0
72 1
72 2
72 3
72 4
72 5
72 6
72 7
72 8
72 9
72 10
72 14
72 15
72 18
72 19
72 20
72 21
72 24
72 25
72 26
72 27
72 28
72 30
72 31
72 32
72 33
72 34
72 36
72 40
72 41
72 42
72 44
72 45
72 46
72 47
72 48
72 49
72 50
72 51
72 55
72 56
72 57
72 58
72 59
72 60
72 61
72 63
72 65
72 66
72 68
72 69
72 73
72 74
72 75
72 79
72 80
72 81
72 83
72 85
72 86
72 87
72 88
72 91
72 92
72 93
72 94
72 96
72 97
72 98
72 99
76 8
76 9
76 10
76 14
76 15
76 18
76 19
76 20
76 21
76 24
76 27
76 28
76 30
76 31
76 32
76 33
76 34
76 36
76 40
76 41
76 44
76 46
76 47
76 48
76 51
76 55
76 60
76 63
76 65
76 66
76 69
76 73
76 74
76 75
76 79
76 80
76 81
76 85
76 87
76 88
76 92
76 94
76 96
76 97
76 99
77 8
77 9
77 10
77 14
77 15
77 18
77 19
77 21
77 24
77 28
77 31
77 33
77 34
77 36
77 46
77 47
77 51
77 63
77 65
77 69
77 81
77 87
77 88
77 94
77 97
78 0
78 1
78 2
78 3
78 4
78 5
78 6
78 7
78 8
78 9
78 10
78 14
78 15
78 18
78 19
78 20
78 21
78 24
78 25
78 26
78 27
78 28
78 30
78 31
78 32
78 33
78 34
78 36
78 40
78 41
78 42
78 44
78 45
78 46
78 47
78 48
78 49
78 50
78 51
78 55
78 56
78 57
78 58
78 60
78 61
78 63
78 65
78 66
78 68
78 69
78 73
78 74
78 75
78 79
78 80
78 81
78 83
78 85
78 86
78 87
78 88
78 91
78 92
78 93
78 94
78 96
78 97
78 98
78 99
82 39
82 43
82 71
84 8
84 9
84 10
84 14
84 15
84 18
84 19
84 21
84 31
84 34
84 36
84 63
84 65
84 69
84 81
84 87
84 97
89 39
89 43
89 71
89 90
95 39
95 43
95 71
